    66    4578.400    5404.000   187.06400   44.09633   20.974    0.075   21.158    0.082   21.564    0.067   21.434   0.070   20.161    0.070   2.00   3.000e+07   3.000e+07   1.000e+07   6.101e+03   7.555e+03   3.227e+03     0.3   0.45   0.27    0.09189   -0.05801    0.05629   -0.17921    0.19339      5.5766    0.0008     5   4   0   0   0   2  
    67    6906.900    5165.600   187.02832   44.09371   22.939    0.176   22.522    0.090   22.726    0.043   21.975   0.037   21.008    0.037   1.69   6.000e+06   8.000e+06   6.000e+06   3.941e+03   4.172e+03   2.265e+03    0.86   0.88   0.66    0.04717   -0.11153   -0.01783    0.07267   -0.03083     2.08996   0.09919     5   1   1   4   0   2  
    68    6796.100    4972.400   187.03001   44.09159   22.734    0.125   22.502    0.080   22.571    0.040   22.228   0.042   21.621    0.046   2.20   9.000e+07   9.000e+07   8.000e+07   4.496e+03   4.799e+03   4.215e+03    0.29   0.33   0.27    -0.2284   -0.11321     0.0809    0.07379   -0.08001      5.4335   0.00098     5   2   1   4   0   2  
    69    5408.700    5011.900   187.05128   44.09202   22.177    0.153   21.856    0.069   22.331    0.056   22.025   0.054   21.183    0.051   1.97   6.000e+06   6.000e+07   6.000e+06   2.114e+03   5.585e+03   1.217e+03    0.62   0.65   0.28   -0.01584    0.00886    0.05017   -0.07433    0.03316     1.07787   0.35699     5   2   2   4   0   2  
    70    4693.700    5148.900   187.06223   44.09353   22.205    0.110   22.012    0.076   22.290    0.043   21.986   0.041   21.427    0.051   2.08   9.000e+07   1.000e+08   7.000e+07   4.812e+03   5.143e+03   4.356e+03    0.23   0.27   0.19   -0.15352   -0.00302    0.03688    0.04838   -0.07002     2.10094   0.09777     5   1   1   4   0   2  
    71    7517.200    4575.400   187.01897   44.08721   66.666   66.666   66.666   66.666   23.322    0.049   23.015   0.047   22.404    0.043   1.87   7.000e+06   1.000e+08   6.000e+06   3.715e+02   1.957e+03   3.090e+02    0.39   0.55   0.11      200.0      200.0    -0.0057    0.00231    0.00251     0.01937   0.88932     3   2   2   4   0   2  
    72    5685.000    4945.400   187.04704   44.09129   20.895    0.082   20.991    0.085   21.421    0.052   21.168   0.047   20.665    0.053   2.01   8.000e+07   1.000e+08   7.000e+06   8.001e+03   8.544e+03   1.616e+03    0.16   0.36   0.08    0.02314   -0.00686   -0.01696    0.02324   -0.01686     0.17822   0.91121     5   4   0   0   0   2  
    73    4198.000    4953.400   187.06982   44.09137   22.025    0.116   22.048    0.064   22.378    0.050   22.160   0.045   21.504    0.056   2.02   1.000e+08   1.000e+08   6.000e+07   3.706e+03   4.282e+03   3.345e+03    0.16   0.26   0.13   -0.00818   -0.00538    0.01452   -0.00748     -8e-05     0.04105   0.98892     5   2   1   4   0   2  
    74    3482.000    4751.100   187.08080   44.08915   24.114    0.412   24.495    0.288   24.295    0.042   23.654   0.044   22.704    0.048   1.85   1.000e+09   1.000e+09   7.000e+06   4.242e+03   4.626e+03   4.316e+02    0.16   0.72   0.12    1.08878    0.00918   -0.02752    0.04978   -0.02102     1.54782   0.19984     5   2   2   4   0   2  
    75    7625.800    4829.700   187.01730   44.09001   66.666   66.666   66.666   66.666   21.519    0.038   21.241   0.036   20.421    0.036   1.99   2.000e+07   5.000e+08   9.000e+06   5.606e+03   1.501e+04   2.258e+03    0.32   0.46    0.0      200.0      200.0    0.00487   -0.01003    0.00587     0.12113   0.72781     3   2   1   4   4   2  
