    74   4333.000   5804.044   187.63379   41.70810   23.552    0.226   23.764    0.253   23.599    0.062   23.048   0.062   22.437    0.086    1.83   2.000e+08   5.000e+08   6.000e+07   9.032e+03   1.246e+04   5.968e+03    0.23   0.41    0.0    0.22348   -0.25802    0.00488   -0.00142    0.01248     0.71713   0.54158     5   1.0  
    75   4579.823   5806.422   187.63014   41.70812   25.288    1.130   24.982    0.886   26.119    0.587   24.360   0.148   23.374    0.163    1.85   5.000e+06   1.400e+10   2.000e+06   2.871e+03   6.765e+04   4.319e+02    1.25    1.5    0.0      200.0    0.81856   -0.17064    0.01106   -0.00564     0.26339   0.76844     4   0.0  
    76   4909.000   5805.000   187.62529   41.70810   99.999   99.999   25.729    1.316   24.662    0.083   24.421   0.095   23.767    0.135    1.37   2.000e+07   4.000e+08   7.000e+06   5.928e+02   2.906e+03   1.023e+02    0.21   0.37    0.0      200.0      200.0    0.02228   -0.06202    0.08978     0.92931   0.33504     3   0.0  
    77   4388.000   5800.940   187.63298   41.70806   27.260    7.723   24.213    0.342   24.473    0.084   23.647   0.065   22.716    0.064    1.34   3.000e+07   1.000e+09   7.000e+06   3.903e+03   1.389e+04   6.800e+02    0.57   0.75   0.03      200.0    -0.0374     0.0042      -0.01     0.0089     0.02897   0.97145     4   0.0  
    78   4467.825   5797.364   187.63179   41.70802   24.319    0.541   23.607    0.250   23.629    0.055   23.386   0.052   22.847    0.084    1.42   4.000e+08   4.000e+08   3.000e+08   5.946e+03   6.495e+03   5.140e+03     0.0   0.07    0.0   -0.44091    0.08449    0.07419   -0.05111   -0.00191     1.27652   0.28047     5   0.0  
    79   4668.073   5799.000   187.62885   41.70804   24.733    0.574   24.137    0.430   24.350    0.071   23.223   0.049   22.131    0.062    1.70   1.200e+07   2.000e+08   6.000e+06   7.113e+03   2.788e+04   1.572e+03    0.88   0.95   0.66   -0.08248   -0.07868    0.00292    0.00352   -0.00488     0.02378   0.99504     5   0.0  
    80   4262.000   5800.276   187.63483   41.70805   25.099    1.009   25.161    0.856   28.762    3.276   24.779   0.127   22.687    0.079    1.33   5.000e+08   1.400e+10   2.000e+08   7.486e+04   7.090e+05   3.519e+04    1.44    1.5    0.9      200.0    3.35889      200.0   -0.00101     -1e-05      1.4662   0.22595     3   0.0  
    81   4248.219   5797.000   187.63504   41.70802   25.370    1.026   24.914    0.630   25.704    0.193   23.994   0.063   22.756    0.076    1.50   6.000e+06   1.400e+10   5.000e+06   3.218e+03   1.264e+05   1.290e+03    1.22    1.5   0.17      200.0    0.81234   -0.10706    0.01924   -0.01176     0.63991   0.52734     4   0.0  
    82   4579.960   5793.294   187.63014   41.70798   24.139    0.424   23.625    0.230   23.562    0.069   23.120   0.069   22.727    0.102    1.64   4.000e+08   4.000e+08   3.000e+08   7.516e+03   9.352e+03   6.670e+03    0.03   0.16    0.0   -0.32506   -0.03516    0.01225    0.04894   -0.08005     0.66615   0.57273     5   0.0  
    83   4346.447   5793.852   187.63359   41.70798   26.437    3.102   24.607    0.486   26.188    0.375   24.829   0.160   23.247    0.148    1.65   2.000e+07   1.400e+10   6.000e+06   4.758e+03   9.734e+04   6.639e+02    1.13    1.5   0.28      200.0    1.74263    0.06943   -0.07937    0.05363     1.80444   0.16457     4   0.0  
    84   4520.000   5792.329   187.63103   41.70797   24.453    0.567   26.166    1.889   24.789    0.132   24.177   0.101   24.040    0.222    1.39   5.000e+06   2.000e+08   4.000e+06   4.887e+02   2.181e+03   2.289e+02    0.52   0.64   0.08   -0.30381      200.0    0.03479    0.02149   -0.10652     0.37401   0.68797     4   0.0  
    85   4645.000   5790.000   187.62918   41.70794   22.299    0.089   22.124    0.079   22.856    0.048   22.457   0.049   22.109    0.062    1.73   6.000e+06   6.000e+06   6.000e+06   1.323e+03   1.414e+03   1.192e+03    0.34   0.36   0.31   -0.11275    0.08875    0.04245   -0.00685   -0.03805     1.36916   0.25009     5   1.0  
